,rentree_scolaire,region_academique,academie,departement,code_postal,commune,uai,denomination_principale,patronyme,secteur,nombre_d_eleves
7559,2022,PROVENCE-ALPES-COTE D'AZUR,NICE,VAR,83470,SAINT-MAXIMIN-LA-SAINTE-BAUME,0831559U,LYCEE POLYVALENT,MAURICE JANETTI,PUBLIC,1234
7560,2022,PROVENCE-ALPES-COTE D'AZUR,NICE,VAR,83490,LE MUY,0831646N,LYCEE POLYVALENT,DU VAL D'ARGENS,PUBLIC,1090
7561,2022,PROVENCE-ALPES-COTE D'AZUR,NICE,VAR,83500,LA SEYNE-SUR-MER,0830050D,LYCEE GENERAL ET TECHNOLOGIQUE,BEAUSSIER,PUBLIC,1389
7562,2022,PROVENCE-ALPES-COTE D'AZUR,NICE,VAR,83501,LA SEYNE-SUR-MER,0830095C,LYCEE GENERAL PRIVE,SAINTE MARIE,PRIVE,346
7563,2022,PROVENCE-ALPES-COTE D'AZUR,NICE,VAR,83510,LORGUES,0830032J,LYCEE POLYVALENT,DE LORGUES - THOMAS EDISON,PUBLIC,1065
7564,2022,PROVENCE-ALPES-COTE D'AZUR,NICE,VAR,83514,LA SEYNE-SUR-MER,0830923C,LPO LYCEE DES METIERS,PAUL LANGEVIN,PUBLIC,1101
7565,2022,PROVENCE-ALPES-COTE D'AZUR,NICE,VAR,83580,GASSIN,0831242Z,LYCEE POLYVALENT,DU GOLFE DE SAINT TROPEZ,PUBLIC,1114
7566,2022,PROVENCE-ALPES-COTE D'AZUR,NICE,VAR,83600,FREJUS,0831440P,LYCEE POLYVALENT,ALBERT CAMUS,PUBLIC,886
7567,2022,PROVENCE-ALPES-COTE D'AZUR,NICE,VAR,83700,SAINT-RAPHAEL,0830042V,LYCEE POLYVALENT,ANTOINE DE SAINT EXUPERY,PUBLIC,1253
7568,2022,PROVENCE-ALPES-COTE D'AZUR,NICE,VAR,83701,SAINT-RAPHAEL,0831551K,LYCEE GENERAL PRIVE,STANISLAS,PRIVE,285
7569,2022,PROVENCE-ALPES-COTE D'AZUR,NICE,VAR,83957,LA GARDE,0831407D,LYCEE GENERAL ET TECHNOLOGIQUE,DU COUDON,PUBLIC,1433
7570,2023,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,ALLIER,3000,MOULINS,0031041R,LYCEE TECHNOLOGIQUE PRIVE,ANNA RODIER,PRIVE,68
7571,2023,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,ALLIER,3008,MOULINS,0030084A,LYCEE GENERAL PRIVE,SAINT BENOIT,PRIVE,107
7572,2023,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,ALLIER,3017,MOULINS,0030036Y,LYCEE GENERAL,THEODORE DE BANVILLE,PUBLIC,1004
7573,2023,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,ALLIER,3100,MONTLUCON,0030445T,LYCEE GENERAL PRIVE,SAINT-JOSEPH,PRIVE,84
7574,2023,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,ALLIER,3103,MONTLUCON,0030025L,LYCEE GENERAL,MADAME DE STAEL,PUBLIC,931
7575,2023,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,ALLIER,3107,MONTLUCON,0030026M,LPO LYCEE DES METIERS,PAUL CONSTANS,PUBLIC,854
7576,2023,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,ALLIER,3304,CUSSET,0030072M,LYCEE GENERAL PRIVE,SAINT PIERRE,PRIVE,307
7577,2023,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,ALLIER,3306,CUSSET,0030051P,LGT LYCEE DES METIERS,ALBERT LONDRES,PUBLIC,1557
7578,2023,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,ALLIER,3306,CUSSET,0031082K,LYCEE POLYVALENT,VALERY LARBAUD,PUBLIC,211
7579,2023,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,ALLIER,3401,YZEURE,0030038A,LPO LYCEE DES METIERS,JEAN MONNET,PUBLIC,508
7580,2023,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,ALLIER,3500,SAINT-POURCAIN-SUR-SIOULE,0030044G,LYCEE GENERAL,BLAISE DE VIGENERE,PUBLIC,369
7581,2023,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,ALLIER,3600,COMMENTRY,0031044U,LYCEE POLYVALENT,GENEVIEVE VINCENT,PUBLIC,80
7582,2023,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,ALLIER,3800,GANNAT,0030073N,LYCEE GEN.ET TECHNOL.PRIVE,SAINTE PROCULE,PRIVE,31
7583,2023,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,CANTAL,15000,AURILLAC,0150760V,LYCEE POLYVALENT PRIVE,GERBERT,PRIVE,153
7584,2023,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,CANTAL,15005,AURILLAC,0150006A,LPO LYCEE DES METIERS,MONNET-MERMOZ,PUBLIC,710
7585,2023,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,CANTAL,15005,AURILLAC,0150646W,LYCEE GENERAL,EMILE DUCLAUX,PUBLIC,678
7586,2023,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,CANTAL,15013,AURILLAC,0150047V,LYCEE POLYVALENT PRIVE,DE LA COMMUNICATION ST GERAUD,PRIVE,106
7587,2023,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,CANTAL,15100,SAINT-FLOUR,0150051Z,LYCEE GENERAL PRIVE,LA PRESENTATION,PRIVE,51
7588,2023,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,CANTAL,15101,SAINT-FLOUR,0150030B,LYCEE POLYVALENT,DE HAUTE AUVERGNE,PUBLIC,426
7589,2023,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,CANTAL,15200,MAURIAC,0150747F,LPO LYCEE DES METIERS,,PUBLIC,192
7590,2023,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,HAUTE-LOIRE,43000,LE PUY-EN-VELAY,0430968U,LYCEE GENERAL PRIVE,ST-JACQUES DE COMPOSTELLE,PRIVE,148
7591,2023,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,HAUTE-LOIRE,43002,LE PUY-EN-VELAY,0430098Y,LPO PRIVE LYCEE DES METIERS,ANNE MARIE MARTEL,PRIVE,75
7592,2023,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,HAUTE-LOIRE,43003,LE PUY-EN-VELAY,0430020N,LPO LYCEE DES METIERS,CHARLES ET ADRIEN DUPUY,PUBLIC,403
7593,2023,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,HAUTE-LOIRE,43003,LE PUY-EN-VELAY,0430021P,LYCEE GENERAL ET TECHNOLOGIQUE,SIMONE WEIL,PUBLIC,1056
7594,2023,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,HAUTE-LOIRE,43101,BRIOUDE,0430053Z,LYCEE POLYVALENT PRIVE,SAINT JULIEN,PRIVE,202
7595,2023,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,HAUTE-LOIRE,43103,BRIOUDE,0430003V,LYCEE GENERAL ET TECHNOLOGIQUE,LA FAYETTE,PUBLIC,359
7596,2023,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,HAUTE-LOIRE,43120,MONISTROL-SUR-LOIRE,0430058E,LYCEE GEN.ET TECHNOL.PRIVE,NOTRE DAME DU CHATEAU,PRIVE,734
7597,2023,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,HAUTE-LOIRE,43120,MONISTROL-SUR-LOIRE,0430947W,LYCEE GENERAL ET TECHNOLOGIQUE,LEONARD DE VINCI,PUBLIC,926
7598,2023,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,HAUTE-LOIRE,43200,YSSINGEAUX,0430065M,LYCEE GEN.ET TECHNOL.PRIVE,SAINT-GABRIEL,PRIVE,189
7599,2023,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,HAUTE-LOIRE,43201,YSSINGEAUX,0430953C,LYCEE POLYVALENT,EMMANUEL CHABRIER,PUBLIC,277
7600,2023,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,HAUTE-LOIRE,43700,BRIVES-CHARENSAC,0430055B,LYCEE GEN.ET TECHNOL.PRIVE,LA CHARTREUSE PARADIS,PRIVE,452
7601,2023,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,PUY-DE-DOME,63002,CLERMONT-FERRAND,0630021F,LPO LYCEE DES METIERS,LA FAYETTE,PUBLIC,721
7602,2023,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,PUY-DE-DOME,63037,CLERMONT-FERRAND,0630018C,LYCEE GENERAL,BLAISE PASCAL,PUBLIC,969
7603,2023,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,PUY-DE-DOME,63037,CLERMONT-FERRAND,0630019D,LYCEE INTERNATIONAL,JEANNE D'ARC,PUBLIC,1385
7604,2023,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,PUY-DE-DOME,63037,CLERMONT-FERRAND,0630020E,LGT LYCEE DES METIERS,SIDOINE APOLLINAIRE,PUBLIC,891
7605,2023,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,PUY-DE-DOME,63037,CLERMONT-FERRAND,0631068U,LYCEE GEN.ET TECHNOL.PRIVE,GODEFROY DE BOUILLON,PRIVE,710
7606,2023,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,PUY-DE-DOME,63037,CLERMONT-FERRAND,0631074A,LYC GEN TECH PRIVE DES METIERS,FENELON,PRIVE,386
7607,2023,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,PUY-DE-DOME,63037,CLERMONT-FERRAND,0631075B,LYCEE GEN.ET TECHNOL.PRIVE,SAINT ALYRE,PRIVE,616
7608,2023,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,PUY-DE-DOME,63037,CLERMONT-FERRAND,0631847R,LYCEE GENERAL PRIVE,MASSILLON,PRIVE,368
7609,2023,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,PUY-DE-DOME,63039,CLERMONT-FERRAND,0630077S,LYCEE GENERAL ET TECHNOLOGIQUE,AMBROISE BRUGIERE,PUBLIC,950
7610,2023,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,PUY-DE-DOME,63120,COURPIERE,0631032E,LYCEE GENERAL PRIVE,SAINT PIERRE,PRIVE,98
7611,2023,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,PUY-DE-DOME,63201,RIOM,0630052P,LYCEE GENERAL ET TECHNOLOGIQUE,C. ET P. VIRLOGEUX,PUBLIC,1327
7612,2023,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,PUY-DE-DOME,63201,RIOM,0630054S,LP LYCEE DES METIERS,MARIE LAURENCIN,PUBLIC,14
7613,2023,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,PUY-DE-DOME,63201,RIOM,0631985R,LPO LYCEE DES METIERS,PIERRE JOEL BONTE,PUBLIC,306
7614,2023,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,PUY-DE-DOME,63203,RIOM,0631034G,LYCEE GENERAL PRIVE,SAINTE MARIE,PRIVE,275
7615,2023,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,PUY-DE-DOME,63300,THIERS,0630069H,LYCEE GENERAL ET TECHNOLOGIQUE,JEAN ZAY,PUBLIC,296
7616,2023,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,PUY-DE-DOME,63304,THIERS,0630068G,LYCEE GENERAL ET TECHNOLOGIQUE,MONTDORY,PUBLIC,632
7617,2023,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,PUY-DE-DOME,63400,CHAMALIERES,0631669X,LPO LYCEE DES METIERS,VALERY GISCARD D'ESTAING,PUBLIC,660
7618,2023,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,PUY-DE-DOME,63402,CHAMALIERES,0631070W,LYC GEN TECH PRIVE DES METIERS,SAINTE THECLE,PRIVE,326
7619,2023,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,PUY-DE-DOME,63500,ISSOIRE,0630034V,LYCEE GENERAL ET TECHNOLOGIQUE,MURAT,PUBLIC,988
7620,2023,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,PUY-DE-DOME,63500,ISSOIRE,0631033F,LYCEE GEN.ET TECHNOL.PRIVE,SEVIGNE SAINT LOUIS,PRIVE,258
7621,2023,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,PUY-DE-DOME,63600,AMBERT,0630001J,LYCEE POLYVALENT,BLAISE PASCAL,PUBLIC,278
7622,2023,AUVERGNE-RHONE-ALPES,CLERMONT-FERRAND,PUY-DE-DOME,63801,COURNON-D'AUVERGNE,0631861F,LYCEE GENERAL ET TECHNOLOGIQUE,RENE DESCARTES,PUBLIC,1416
7623,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,ARDECHE,7000,PRIVAS,0070069M,LYC GEN TECH PRIVE,SACRE COEUR  NOTRE DAME,PRIVE,151
7624,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,ARDECHE,7006,PRIVAS,0070021K,LYCEE POLYVALENT,VINCENT D'INDY,PUBLIC,733
7625,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,ARDECHE,7101,ANNONAY,0070001N,LPO LYCEE DES METIERS,BOISSY D'ANGLAS,PUBLIC,905
7626,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,ARDECHE,7101,ANNONAY,0071126L,LYCEE GENERAL ET TECHNOL PR,SAINT DENIS,PRIVE,1050
7627,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,ARDECHE,7160,LE CHEYLARD,0071397F,LYCEE POLYVALENT,LE CHEYLARD,PUBLIC,289
7628,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,ARDECHE,7201,AUBENAS,0070064G,LYCEE POLYVALENT PRIVE,JULES FROMENT,PRIVE,623
7629,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,ARDECHE,7205,AUBENAS,0070003R,LYCEE POLYVALENT,MARCEL GIMOND,PUBLIC,800
7630,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,ARDECHE,7205,AUBENAS,0070004S,LYCEE POLYVALENT,ASTIER,PUBLIC,291
7631,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,ARDECHE,7301,TOURNON-SUR-RHONE,0070029U,LPO LYCEE DES METIERS,GABRIEL FAURE,PUBLIC,744
7632,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,ARDECHE,7301,TOURNON-SUR-RHONE,0070071P,LYCEE POLYVALENT PRIVE,SACRE COEUR,PRIVE,579
7633,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,ARDECHE,7400,LE TEIL,0071351F,LYCEE POLYVALENT,XAVIER MALLET,PUBLIC,374
7634,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,ARDECHE,7700,BOURG-SAINT-ANDEOL,0070066J,LYCEE GENERAL ET TECHNOL PR,MARIE RIVIER,PRIVE,493
7635,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,DROME,26000,VALENCE,0260071L,LYCEE GENERAL PRIVE,SAINT VICTOR,PRIVE,381
7636,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,DROME,26000,VALENCE,0260074P,LYC TECHNOL PRIVE,MONTPLAISIR,PRIVE,446
7637,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,DROME,26008,VALENCE,0260069J,LYCEE GENERAL PRIVE,NOTRE DAME,PRIVE,704
7638,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,DROME,26021,VALENCE,0260034W,LYCEE GENERAL,EMILE LOUBET,PUBLIC,656
7639,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,DROME,26021,VALENCE,0260035X,LYCEE GENERAL,CAMILLE VERNET,PUBLIC,891
7640,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,DROME,26102,ROMANS-SUR-ISERE,0260022H,LYCEE GENERAL,ALBERT TRIBOULET,PUBLIC,888
7641,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,DROME,26103,ROMANS-SUR-ISERE,0260023J,LPO LYCEE DES METIERS,DU DAUPHINE,PUBLIC,864
7642,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,DROME,26106,ROMANS-SUR-ISERE,0260066F,LYCEE GENERAL PRIVE,SAINT MAURICE,PRIVE,368
7643,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,DROME,26110,NYONS,0260017C,LYCEE GENERAL ET TECHNOLOGIQUE,ROUMANILLE,PUBLIC,496
7644,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,DROME,26150,DIE,0260008T,LYCEE GENERAL,DU DIOIS,PUBLIC,261
7645,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,DROME,26200,MONTELIMAR,0260064D,LYCEE GENERAL PRIVE,CHABRILLAN ST JEAN-BAPTISTE,PRIVE,212
7646,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,DROME,26201,MONTELIMAR,0260113G,LPO LYCEE DES METIERS,LES CATALINS,PUBLIC,720
7647,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,DROME,26216,MONTELIMAR,0260015A,LYCEE GENERAL ET TECHNOLOGIQUE,ALAIN BORNE,PUBLIC,1171
7648,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,DROME,26241,SAINT-VALLIER,0261397C,LPO LYCEE DES METIERS,HENRI LAURENS,PUBLIC,429
7649,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,DROME,26330,CHATEAUNEUF-DE-GALAURE,0260063C,LYCEE GENERAL PRIVE,NOTRE DAME DE LA GALAURE,PRIVE,518
7650,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,DROME,26402,CREST,0260006R,LYCEE POLYVALENT,FRANCOIS JEAN ARMORIN,PUBLIC,348
7651,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,DROME,26402,CREST,0260072M,LYCEE POLYVALENT PRIVE,SAINT LOUIS,PRIVE,191
7652,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,DROME,26500,BOURG-LES-VALENCE,0261277X,LYCEE GENERAL ET TECHNOLOGIQUE,LES TROIS SOURCES,PUBLIC,749
7653,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,DROME,26702,PIERRELATTE,0260019E,LYCEE POLYVALENT,DR. GUSTAVE JAUME,PUBLIC,768
7654,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,DROME,26901,VALENCE,0261505V,LPO LYCEE DES METIERS,ALGOUD - LAFFEMAS,PUBLIC,1393
7655,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,HAUTE SAVOIE,74000,ANNECY,0740054G,LYCEE PROFESSIONNEL,GERMAIN SOMMEILLER,PUBLIC,10
7656,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,HAUTE SAVOIE,74007,ANNECY,0740082M,LYCEE GENERAL ET TECHNOL PR,SAINT MICHEL,PRIVE,860
7657,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,HAUTE SAVOIE,74008,ANNECY,0740003B,LYCEE GENERAL,CLAUDE LOUIS BERTHOLLET,PUBLIC,1406
7658,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,HAUTE SAVOIE,74008,ANNECY,0740005D,LYCEE GENERAL ET TECHNOLOGIQUE,GABRIEL FAURE,PUBLIC,1639
7659,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,HAUTE SAVOIE,74012,ANNECY,0741418P,LYCEE GENERAL ET TECHNOLOGIQUE,CHARLES BAUDELAIRE,PUBLIC,1246
7660,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,HAUTE SAVOIE,74100,VILLE-LA-GRAND,0740104L,LYCEE GENERAL PRIVE,SAINT FRANCOIS,PRIVE,463
7661,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,HAUTE SAVOIE,74106,ANNEMASSE,0741476C,LYCEE POLYVALENT,JEAN MONNET,PUBLIC,1039
7662,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,HAUTE SAVOIE,74107,ANNEMASSE,0740009H,LYCEE POLYVALENT,DES GLIERES,PUBLIC,1056
7663,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,HAUTE SAVOIE,74131,BONNEVILLE,0740013M,LYCEE POLYVALENT,GUILLAUME FICHET,PUBLIC,875
7664,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,HAUTE SAVOIE,74150,RUMILLY,0741469V,LYCEE POLYVALENT PRIVE,DEMOTZ DE LA SALLE,PRIVE,307
7665,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,HAUTE SAVOIE,74152,RUMILLY,0741532N,LYCEE GENERAL ET TECHNOLOGIQUE,DE L'ALBANAIS,PUBLIC,1235
7666,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,HAUTE SAVOIE,74163,SAINT-JULIEN-EN-GENEVOIS,0740037N,LYCEE GENERAL ET TECHNOLOGIQUE,MME DE STAEL,PUBLIC,998
7667,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,HAUTE SAVOIE,74163,SAINT-JULIEN-EN-GENEVOIS,0740097D,LYCEE GENERAL PRIVE,LA PRESENTATION DE MARIE,PRIVE,303
7668,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,HAUTE SAVOIE,74190,PASSY,0740027C,LPO LYCEE DES METIERS,MONT BLANC RENE DAYVE,PUBLIC,1025
7669,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,HAUTE SAVOIE,74202,THONON-LES-BAINS,0740100G,LYCEE GENERAL ET TECHNOL PR,SAINT JOSEPH LA SALLE,PRIVE,653
7670,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,HAUTE SAVOIE,74203,THONON-LES-BAINS,0740046Y,LYCEE GENERAL ET TECHNOLOGIQUE,LA VERSOIE,PUBLIC,1596
7671,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,HAUTE SAVOIE,74203,THONON-LES-BAINS,0740047Z,LPO LYCEE DES METIERS,SAVOIE LEMAN,PUBLIC,290
7672,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,HAUTE SAVOIE,74207,THONON-LES-BAINS,0741307U,LYCEE TECHNO PR,JEANNE D'ARC,PRIVE,139
7673,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,HAUTE SAVOIE,74230,THONES,0740099F,LYCEE GENERAL PRIVE,SAINT JOSEPH,PRIVE,309
7674,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,HAUTE SAVOIE,74301,CLUSES,0740143D,LYCEE POLYVALENT PRIVE,ST JEAN BOSCO LES CORDELIERS,PRIVE,268
7675,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,HAUTE SAVOIE,74302,CLUSES,0740017S,LPO LYCEE DES METIERS,CHARLES PONCET,PUBLIC,1274
7676,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,HAUTE SAVOIE,74360,ABONDANCE,0741443S,LYCEE GENERAL PRIVE,SAINTE CROIX DES NEIGES,PRIVE,68
7677,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,HAUTE SAVOIE,74370,ARGONAY,0740006E,LPO LYCEE DES METIERS,LOUIS LACHENAL,PUBLIC,1373
7678,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,HAUTE SAVOIE,74400,CHAMONIX-MONT-BLANC,0741669M,LYCEE POLYVALENT,ROGER FRISON ROCHE,PUBLIC,351
7679,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,HAUTE SAVOIE,74500,EVIAN-LES-BAINS,0740051D,LYCEE POLYVALENT,ANNA DE NOAILLES,PUBLIC,828
7680,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,HAUTE SAVOIE,74600,ANNECY,0741101V,LYCEE POLYVALENT PRIVE,LES BRESSIS,PRIVE,225
7681,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,HAUTE SAVOIE,74703,SALLANCHES,0740098E,LYCEE GENERAL ET TECHNOL  PR,SAINT JOSEPH,PRIVE,275
7682,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,HAUTE SAVOIE,74800,LA ROCHE-SUR-FORON,0740092Y,LYCEE POLYVALENT PRIVE,SAINTE FAMILLE,PRIVE,674
7683,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,ISERE,38000,GRENOBLE,0381803D,LYCEE GENERAL PRIVE,EXTERNAT NOTRE DAME,PRIVE,401
7684,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,ISERE,38000,GRENOBLE,0383242T,LYCEE GENERAL,INTERNATIONAL EUROPOLE,PUBLIC,463
7685,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,ISERE,38001,GRENOBLE,0380035G,LYCEE POLYVALENT,LESDIGUIERES,PUBLIC,195
7686,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,ISERE,38001,GRENOBLE,0381666E,LYCEE GENERAL ET TECHNOL PR,PIERRE TERMIER,PRIVE,736
7687,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,ISERE,38014,GRENOBLE,0380028Z,LYCEE GENERAL,STENDHAL,PUBLIC,463
7688,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,ISERE,38026,GRENOBLE,0380027Y,LYCEE GENERAL,CHAMPOLLION,PUBLIC,907
7689,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,ISERE,38029,GRENOBLE,0380032D,LYCEE POLYVALENT,EMMANUEL  MOUNIER,PUBLIC,734
7690,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,ISERE,38029,GRENOBLE,0381603L,LYCEE POLYVALENT,ANDRE  ARGOUGES,PUBLIC,794
7691,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,ISERE,38030,GRENOBLE,0380033E,LYCEE POLYVALENT,VAUCANSON,PUBLIC,561
7692,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,ISERE,38037,GRENOBLE,0380034F,LPO LYCEE DES METIERS,LOUISE MICHEL,PUBLIC,673
7693,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,ISERE,38081,L'ISLE-D'ABEAU,0382895R,LYCEE POLYVALENT,PHILIBERT DELORME,PUBLIC,996
7694,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,ISERE,38091,VILLEFONTAINE,0382440W,LPO LYCEE DES METIERS,LEONARD DE VINCI,PUBLIC,1071
7695,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,ISERE,38100,GRENOBLE,0380018N,LYC TECHNO PRIVE DES METIERS,ISER - BORDIER,PRIVE,35
7696,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,ISERE,38100,GRENOBLE,0380029A,LYCEE GENERAL ET TECHNOLOGIQUE,LES EAUX CLAIRES,PUBLIC,917
7697,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,ISERE,38150,ROUSSILLON,0381599G,LYCEE POLYVALENT,DE L'EDIT,PUBLIC,598
7698,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,ISERE,38162,SAINT-MARCELLIN,0380063M,LYCEE POLYVALENT,LA SAULAIE,PUBLIC,710
7699,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,ISERE,38171,SEYSSINET-PARISET,0382780R,LYCEE GENERAL ET TECHNOLOGIQUE,ARISTIDE BERGES,PUBLIC,1044
7700,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,ISERE,38190,VILLARD-BONNOT,0383263R,LYCEE GENERAL ET TECHNOLOGIQUE,MARIE REYNOARD,PUBLIC,869
7701,2023,AUVERGNE-RHONE-ALPES,GRENOBLE,ISERE,38201,VIENNE,0382854W,LYCEE GENERAL ET TECHNOL PR,SAINT CHARLES,PRIVE,554
